Date,open,high,low,Close,adj_close,volume_shares
2025-11-10,97.349998,100.349998,97.349998,99.389999,99.020126,55487690
2025-11-11,99.5,99.779999,98.139999,98.709999,98.342659,31985788
2025-11-12,98.800003,98.989998,97.540001,97.769997,97.406151,26064335
2025-11-13,97.010002,100.5,97.010002,99.830002,99.458496,57999022
2025-11-14,99.0,100.5,98.330002,98.370003,98.003929,34298466
2025-11-17,97.800003,98.589996,97.25,98.080002,97.715004,20724759
2025-11-18,97.540001,97.849998,96.019997,96.489998,96.13092,30475645
2025-11-19,96.400002,96.660004,95.010002,95.169998,94.815834,34829235
2025-11-20,95.169998,95.5,93.5,93.610001,93.261642,39181087
2025-11-21,92.489998,94.389999,91.699997,92.699997,92.355019,45171313
2025-11-24,93.099998,94.410004,92.199997,93.93,93.580444,32730213
2025-11-25,94.0,95.379997,93.699997,93.910004,93.560524,27748887
2025-11-26,94.75,95.440002,94.449997,95.089996,94.73613,30657697
2025-11-27,94.599998,95.160004,94.220001,94.290001,93.93911,20227996
2025-11-28,94.599998,95.230003,94.199997,95.169998,94.815834,21935062
2025-12-01,95.389999,96.300003,95.139999,95.769997,95.413597,23371272
2025-12-02,96.419998,97.800003,96.25,96.620003,96.260437,35921746
2025-12-03,96.639999,96.650002,94.889999,95.050003,94.696281,23157284
2025-12-04,94.919998,95.290001,94.199997,95.239998,94.885567,16614164
2025-12-05,95.290001,96.220001,94.709999,95.980003,95.622826,21161847
2025-12-08,96.209999,97.150002,96.209999,96.529999,96.170769,24780498
2025-12-09,96.209999,96.660004,95.699997,96.029999,95.67263,16322702
2025-12-10,95.599998,96.650002,94.900002,96.470001,96.110992,19840224
2025-12-11,96.980003,97.120003,95.849998,96.230003,95.871895,25090767
2025-12-12,96.199997,97.699997,95.650002,97.0,96.639023,55462088
2025-12-15,96.550003,97.160004,95.529999,95.529999,95.174492,29330099
2025-12-16,95.5,95.699997,94.139999,94.25,93.899254,25876771
2025-12-17,94.5,95.699997,93.68,95.209999,94.855682,27282500
2025-12-18,94.389999,94.599998,93.5,93.529999,93.181938,25279734
2025-12-19,94.0,95.269997,93.730003,94.230003,93.879333,27206794
2025-12-22,94.699997,95.360001,94.25,94.370003,94.018814,20623482
2025-12-23,94.5,95.5,94.5,94.809998,94.457169,23661741
2025-12-24,94.800003,94.800003,94.050003,94.419998,94.068619,19280995
2025-12-25,94.43,95.230003,94.120003,94.839996,94.487061,18220163
2025-12-26,95.279999,101.449997,95.25,100.010002,99.637825,102095895
2025-12-29,100.5,101.300003,99.599998,100.209999,99.837074,51916696
2025-12-30,99.260002,100.150002,98.739998,99.75,99.378792,31875638
2025-12-31,99.980003,100.199997,97.379997,97.720001,97.356346,40285887
2026-01-05,98.400002,99.480003,97.900002,98.110001,97.744896,38262521
2026-01-06,98.220001,100.5,98.120003,99.989998,99.617897,52178486
2026-01-07,99.959999,99.959999,97.059998,97.599998,97.236786,56084881
2026-01-08,97.199997,97.199997,96.330002,96.879997,96.51947,30065475
2026-01-09,97.050003,97.949997,96.900002,97.010002,96.648987,35034058
2026-01-12,97.010002,98.0,96.300003,97.470001,97.107277,42525719
2026-01-13,99.0,99.599998,96.879997,97.190002,96.828316,49872272
2026-01-14,96.809998,97.739998,95.510002,96.099998,95.742371,51474973
2026-01-15,96.080002,96.639999,95.599998,95.669998,95.313972,29563546
2026-01-16,96.699997,97.440002,95.599998,95.860001,95.503265,38458802
2026-01-19,96.809998,97.300003,95.769997,96.190002,95.832039,33492715
2026-01-20,96.220001,96.260002,94.68,94.739998,94.387428,38914947
2026-01-21,94.010002,94.940002,94.0,94.099998,93.749817,30833393
2026-01-22,94.720001,95.129997,93.889999,94.120003,93.769745,29101425
2026-01-23,94.239998,94.360001,93.510002,93.650002,93.301491,38330272
2026-01-26,93.650002,93.660004,92.5,92.629997,92.285286,37545961
2026-01-27,92.669998,92.989998,91.800003,91.809998,91.468338,36298092
2026-01-28,91.800003,93.5,90.010002,93.339996,92.992638,71556618
2026-01-29,92.660004,92.919998,91.610001,92.309998,91.966476,37182481
2026-01-30,92.269997,92.269997,90.699997,90.889999,90.551758,32917560
2026-02-02,88.0,89.089996,86.970001,87.050003,86.726051,64697385
2026-02-03,87.199997,87.400002,85.879997,87.370003,87.044861,37782685
2026-02-04,86.989998,89.330002,86.449997,89.139999,88.808273,37650471
2026-02-05,88.5,91.230003,88.330002,90.110001,89.774666,35424031
2026-02-06,89.389999,90.660004,89.0,89.82,89.485741,24708779
2026-02-09,90.5,90.650002,89.830002,90.059998,89.724846,20817951
2026-02-10,90.0,91.57,89.839996,90.809998,90.472054,26760481
2026-02-11,90.879997,92.949997,90.879997,92.279999,91.936584,39694959
2026-02-12,92.290001,92.349998,91.080002,91.160004,90.820763,23031332
2026-02-13,90.050003,91.089996,89.879997,90.269997,89.934067,21733887
2026-02-24,91.980003,91.989998,90.610001,90.870003,90.531837,20644458
2026-02-25,90.889999,92.790001,90.889999,91.449997,91.109673,32478010
2026-02-26,91.400002,91.400002,89.610001,89.849998,89.515633,29101894
2026-02-27,89.400002,89.940002,89.099998,89.32,88.987602,21934083
2026-03-02,88.0,97.25,87.720001,96.790001,96.429802,143513688
2026-03-03,96.389999,96.989998,93.989998,95.209999,94.855682,86574145
2026-03-04,95.199997,96.800003,93.699997,95.989998,95.632782,70096892
2026-03-05,96.800003,96.82,93.889999,94.470001,94.118439,55243997
2026-03-06,96.0,96.0,93.25,93.620003,93.271606,50354037
2026-03-09,93.620003,98.0,93.0,97.519997,97.157082,109340899
2026-03-10,97.18,97.489998,96.080002,96.599998,96.240509,50746243
2026-03-11,96.75,100.339996,95.669998,99.220001,98.850761,90374375
2026-03-12,99.230003,100.690002,98.699997,99.099998,98.731209,50252357
2026-03-13,100.089996,100.739998,99.360001,99.669998,99.299088,51976482
2026-03-16,99.669998,105.0,98.790001,104.620003,104.230667,108781426
2026-03-17,104.629997,106.660004,102.709999,102.870003,102.487183,84138860
2026-03-18,102.82,102.82,100.050003,101.690002,101.311569,61799648
2026-03-19,100.989998,103.879997,100.470001,102.309998,101.92926,53105939
2026-03-20,102.0,104.449997,101.559998,103.029999,102.646584,62878324
2026-03-23,103.870003,111.82,103.18,107.629997,107.229462,178244551
2026-03-24,108.400002,108.400002,104.93,106.639999,106.243149,92144617
2026-03-25,106.720001,107.660004,105.279999,106.599998,106.203293,66266489
2026-03-26,106.620003,107.68,102.699997,103.139999,102.756172,82812067
2026-03-27,103.989998,105.889999,102.75,105.300003,104.908134,65845464
2026-03-30,103.510002,108.0,103.25,106.050003,105.65535,72755723
2026-03-31,107.0,108.489998,105.099998,105.25,104.858322,58865901
2026-04-01,105.900002,106.5,102.370003,102.650002,102.267998,71519811
2026-04-02,102.489998,103.480003,100.5,101.650002,101.271721,60434947
2026-04-03,101.800003,102.300003,99.0,99.010002,98.641548,49174516
2026-04-07,99.5,99.769997,97.449997,97.980003,97.615379,37969746
2026-04-08,98.5,101.279999,98.110001,101.220001,100.843323,56281840
2026-04-09,100.209999,100.209999,98.809998,99.029999,98.661469,37906293
2026-04-10,99.389999,102.199997,99.029999,101.669998,101.291641,60573135
2026-04-13,101.57,104.989998,100.809998,104.25,103.862045,66313598
2026-04-14,103.0,104.190002,102.5,103.82,103.43364,54334283
2026-04-15,103.82,104.769997,102.5,103.029999,102.646584,42871917
2026-04-16,103.279999,105.970001,103.279999,105.540001,105.14724,64366146
2026-04-17,104.989998,105.459999,103.120003,103.779999,103.393791,44204763
2026-04-20,103.779999,103.949997,102.620003,102.910004,102.527031,38367696
2026-04-21,102.910004,103.190002,101.330002,101.529999,101.152161,43225769
2026-04-22,101.110001,102.379997,100.599998,101.620003,101.241829,34373337
2026-04-23,101.57,101.589996,99.010002,99.980003,99.607933,49216375
2026-04-24,99.910004,99.910004,98.699997,99.459999,99.089867,33773878
2026-04-27,100.0,104.0,99.879997,102.339996,101.959145,60167020
2026-04-28,101.849998,103.300003,101.339996,101.480003,101.102356,36155004
2026-04-29,101.470001,105.639999,101.0,105.400002,105.007767,105655781
2026-04-30,104.540001,105.449997,102.370003,102.980003,102.596771,60097853
2026-05-06,101.699997,101.889999,100.199997,100.75,100.375069,67048711
2026-05-07,101.050003,101.260002,100.010002,100.459999,100.086143,46884596
2026-05-08,100.470001,101.0,99.800003,100.019997,99.647781,38215750
2026-05-11,100.019997,100.730003,99.0,100.440002,100.066223,48281004
2026-05-12,99.970001,100.099998,99.099998,99.230003,98.860725,35344129
2026-05-13,99.230003,99.25,97.809998,98.599998,98.23307,45619352
2026-05-14,99.0,100.0,98.449997,98.730003,98.362587,33917988
2026-05-15,98.0,98.029999,96.260002,96.300003,95.941628,46621723
2026-05-18,95.339996,95.940002,94.300003,94.510002,94.158295,35461317
2026-05-19,94.510002,96.080002,93.800003,96.0,95.642746,29618439
2026-05-20,95.300003,95.489998,93.300003,93.360001,93.012566,41500993
2026-05-21,93.410004,96.199997,93.410004,93.510002,93.16201,37394974
2026-05-22,93.550003,94.190002,92.610001,93.75,93.401115,26859177
2026-05-25,95.0,97.209999,95.0,95.959999,95.60289,40599516
2026-05-26,95.800003,96.919998,94.510002,96.550003,96.190697,38652435
2026-05-27,96.0,97.269997,94.660004,95.220001,94.865646,36237356
2026-05-28,95.220001,95.989998,94.029999,95.879997,95.523186,31458976
2026-05-29,98.900002,99.5,96.129997,96.18,95.822075,60629393
2026-06-01,96.18,96.220001,93.599998,93.650002,93.301491,44598076
2026-06-02,96.0,96.879997,94.309998,96.760002,96.399918,55496417
2026-06-03,96.0,96.0,94.5,94.82,94.467133,37043374
2026-06-04,93.599998,94.389999,93.099998,93.440002,93.09227,31871174
2026-06-05,93.519997,94.0,92.300003,93.010002,92.663872,33996897
2026-06-08,91.0,92.019997,90.300003,91.190002,90.850647,31684395
2026-06-09,91.220001,91.919998,90.029999,91.889999,91.548035,28192695
2026-06-10,91.0,91.0,90.099998,90.309998,89.973915,24128660
2026-06-11,90.099998,90.800003,88.879997,89.800003,89.46582,31508734
2026-06-12,89.900002,91.779999,89.25,91.599998,91.259117,38535178
2026-06-15,91.610001,91.900002,90.400002,90.82,90.482018,31297908
2026-06-16,90.349998,90.5,89.5,89.639999,89.306412,33601868
2026-06-17,89.0,89.300003,87.0,87.470001,87.144485,49526711
2026-06-18,87.0,89.330002,86.080002,88.129997,87.802032,43578976
2026-06-22,87.0,87.900002,84.599998,87.589996,87.264038,63724220
2026-06-23,86.910004,88.32,84.75,85.0,84.683678,46621668
2026-06-24,84.5,84.699997,82.779999,83.300003,82.990005,45573530
2026-06-25,82.800003,83.809998,81.339996,82.199997,81.894096,55643208
2026-06-26,81.510002,81.800003,78.199997,78.199997,77.908981,66320802
2026-06-29,78.199997,80.949997,77.599998,79.639999,79.343628,52370729
2026-06-30,79.580002,80.550003,78.580002,79.699997,79.403397,38204309
2026-07-01,79.900002,81.650002,78.550003,80.660004,80.359833,50317661
2026-07-02,81.900002,85.669998,81.900002,83.57,83.259003,82504621
2026-07-03,83.730003,88.879997,83.599998,88.470001,88.14077,83898162
2026-07-06,88.519997,88.949997,86.610001,87.540001,87.214226,48582828
2026-07-07,87.660004,88.809998,85.870003,86.260002,85.938995,38946958
2026-07-08,86.010002,88.339996,85.279999,87.800003,87.473259,40380908
2026-07-09,86.5,87.769997,85.800003,86.870003,86.546722,37739280
2026-07-10,86.839996,90.830002,84.879997,90.0,89.66507,70933247
2026-07-13,89.0,89.0,86.779999,86.980003,86.656311,42458495
2026-07-14,86.889999,90.68,86.5,90.18,89.844406,54707491
2026-07-15,89.650002,93.480003,89.449997,91.760002,91.418526,51415427
2026-07-16,91.739998,94.760002,91.150002,94.139999,93.789665,60720397
2026-07-17,94.139999,95.949997,91.900002,93.470001,93.122162,68734582
2026-07-20,93.489998,95.279999,92.769997,93.919998,93.57048,43989030
2026-07-21,93.93,96.800003,93.349998,94.300003,93.949074,67159285
2026-07-22,92.629997,93.0,90.510002,91.57,91.229233,60354971
2026-07-23,90.769997,92.870003,90.010002,92.650002,92.305214,33801437
2026-07-24,91.529999,93.080002,91.309998,91.889999,91.548035,24303385
2026-07-27,92.32,93.199997,91.529999,92.400002,92.056145,26533222
2026-07-28,92.019997,94.610001,92.019997,93.349998,93.002602,36401500
2026-07-29,93.550003,96.269997,93.099998,94.849998,94.497025,51445729
2026-07-30,94.919998,96.660004,94.75,96.199997,95.841995,48036113
2026-07-31,93.720001,95.860001,93.129997,95.769997,95.769997,43613050
2026-08-03,96.029999,96.589996,94.099998,94.449997,94.449997,36389711
2026-08-04,94.449997,94.489998,90.800003,91.150002,91.150002,66771530
2026-08-05,91.080002,91.18,89.150002,90.82,90.82,51559762
2026-08-06,90.5,91.150002,89.230003,89.449997,89.449997,36737226
2026-08-07,89.769997,90.279999,88.550003,90.040001,90.040001,40701576
2026-08-10,90.040001,91.800003,89.400002,91.150002,91.150002,38573716
2026-08-11,91.18,91.660004,89.93,90.120003,90.120003,24222760
2026-08-12,91.18,91.139999,89.400002,90.410004,90.410004,20818762
